#Regulator	locus_tag	replicon	locus_tag	replicon	type
FixK1	BN406_04387	pSymA	BN406_04204	pSymA	regulated
FixK1	BN406_04387	pSymA	BN406_04205	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04206	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04207	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04362	pSymA	regulated
FixK1	BN406_04387	pSymA	BN406_04363	pSymA	regulated
FixK1	BN406_04387	pSymA	BN406_04364	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04365	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04366	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04367	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04368	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04369	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04385	pSymA	regulated
FixK1	BN406_04387	pSymA	BN406_04388	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04389	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04418	pSymA	regulated
FixK1	BN406_04387	pSymA	BN406_04419	pSymA	regulated
FixK1	BN406_04387	pSymA	BN406_04420	pSymA	operon
FixK1	BN406_04387	pSymA	BN406_04421	pSymA	operon
Fur	BN406_02881	Chrs	BN406_02882	Chrs	regulated
Fur	BN406_02881	Chrs	BN406_02883	Chrs	operon
Fur	BN406_02881	Chrs	BN406_02884	Chrs	operon
Fur	BN406_02881	Chrs	BN406_02885	Chrs	operon
Fur	BN406_02881	Chrs	BN406_04968	pSymA	regulated
GlnBK	BN406_02989	Chrs	BN406_00633	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_00634	Chrs	operon
GlnBK	BN406_02989	Chrs	BN406_00914	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_02093	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_02275	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_02276	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_02277	Chrs	operon
GlnBK	BN406_02989	Chrs	BN406_02278	Chrs	operon
GlnBK	BN406_02989	Chrs	BN406_02279	Chrs	operon
GlnBK	BN406_02989	Chrs	BN406_03343	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_03344	Chrs	regulated
GlnBK	BN406_02989	Chrs	BN406_03345	Chrs	operon
GlnBK	BN406_02989	Chrs	BN406_03346	Chrs	operon
GlnBK	BN406_01378	Chrs	BN406_00633	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_00634	Chrs	operon
GlnBK	BN406_01378	Chrs	BN406_00914	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_02093	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_02275	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_02276	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_02277	Chrs	operon
GlnBK	BN406_01378	Chrs	BN406_02278	Chrs	operon
GlnBK	BN406_01378	Chrs	BN406_02279	Chrs	operon
GlnBK	BN406_01378	Chrs	BN406_03343	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_03344	Chrs	regulated
GlnBK	BN406_01378	Chrs	BN406_03345	Chrs	operon
GlnBK	BN406_01378	Chrs	BN406_03346	Chrs	operon
HpdR	BN406_02798	Chrs	BN406_02799	Chrs	regulated
HpdR	BN406_02798	Chrs	BN406_06022	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_01133	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_01134	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_01135	Chrs	operon
IolR	BN406_03486	Chrs	BN406_01955	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_02226	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_02227	Chrs	operon
IolR	BN406_03486	Chrs	BN406_02920	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_02921	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_03233	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_03234	Chrs	operon
IolR	BN406_03486	Chrs	BN406_03235	Chrs	operon
IolR	BN406_03486	Chrs	BN406_03485	Chrs	regulated
IolR	BN406_03486	Chrs	BN406_03521	pSymA	regulated
IolR	BN406_03486	Chrs	BN406_03522	pSymA	regulated
IolR	BN406_03486	Chrs	BN406_03672	pSymA	regulated
IolR	BN406_03486	Chrs	BN406_04125	pSymA	regulated
IolR	BN406_03486	Chrs	BN406_04126	pSymA	regulated
IolR	BN406_03486	Chrs	BN406_04491	pSymA	regulated
IolR	BN406_03486	Chrs	BN406_05280	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_05281	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_05481	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_05482	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_05554	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_05555	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_05687	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06010	pSymB	operon
IolR	BN406_03486	Chrs	BN406_06011	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06012	pSymB	operon
IolR	BN406_03486	Chrs	BN406_06013	pSymB	operon
IolR	BN406_03486	Chrs	BN406_06014	pSymB	operon
IolR	BN406_03486	Chrs	BN406_06015	pSymB	operon
IolR	BN406_03486	Chrs	BN406_06094	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06095	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06306	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06307	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06503	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06504	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06508	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06509	pSymB	regulated
IolR	BN406_03486	Chrs	BN406_06510	pSymB	operon
IolR	BN406_03486	Chrs	BN406_06585	pSymB	regulated
MucR	BN406_00655	Chrs	BN406_00294	Chrs	regulated
MucR	BN406_00655	Chrs	BN406_00295	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00296	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00297	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00298	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00299	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00300	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00301	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00302	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00303	Chrs	operon
MucR	BN406_00655	Chrs	BN406_00304	Chrs	operon
MucR	BN406_00655	Chrs	BN406_05765	pSymB	regulated
NesR	BN406_02673	Chrs	BN406_00044	Chrs	regulated
NesR	BN406_02673	Chrs	BN406_00045	Chrs	operon
NesR	BN406_02673	Chrs	BN406_01701	Chrs	regulated
NesR	BN406_02673	Chrs	BN406_02836	Chrs	regulated
NesR	BN406_02673	Chrs	BN406_02837	Chrs	operon
NesR	BN406_02673	Chrs	BN406_02838	Chrs	operon
NesR	BN406_02673	Chrs	BN406_03173	Chrs	regulated
NifA	BN406_04230	pSymA	BN406_04234	pSymA	regulated
NifA	BN406_04230	pSymA	BN406_04235	pSymA	regulated
NifA	BN406_04230	pSymA	BN406_04236	pSymA	regulated
NodD1	BN406_04274	pSymA	BN406_04209	pSymA	regulated
NodD1	BN406_04274	pSymA	BN406_04259	pSymA	regulated
NodD1	BN406_04274	pSymA	BN406_04273	pSymA	regulated
NodD1	BN406_04274	pSymA	BN406_04280	pSymA	regulated
NodD2	BN406_04199	pSymA	BN406_04209	pSymA	regulated
NodD2	BN406_04199	pSymA	BN406_04259	pSymA	regulated
NodD2	BN406_04199	pSymA	BN406_04273	pSymA	regulated
NodD2	BN406_04199	pSymA	BN406_04280	pSymA	regulated
NodD3	BN406_04249	pSymA	BN406_04209	pSymA	regulated
NodD3	BN406_04249	pSymA	BN406_04252	pSymA	regulated
NodD3	BN406_04249	pSymA	BN406_04253	pSymA	operon
NodD3	BN406_04249	pSymA	BN406_04259	pSymA	regulated
NodD3	BN406_04249	pSymA	BN406_04273	pSymA	regulated
NodD3	BN406_04249	pSymA	BN406_04280	pSymA	regulated
NtrR	BN406_02267	Chrs	BN406_02266	Chrs	regulated
OxyR	BN406_00420	Chrs	BN406_00421	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_01840	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_01841	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_01842	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01843	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01844	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01845	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01846	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01847	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01848	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01849	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01850	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01851	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01852	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01853	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01854	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01855	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01856	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01857	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01858	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_01936	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_01937	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_03199	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_03251	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_03252	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_03296	Chrs	regulated
PcaQ	BN406_05214	pSymB	BN406_03297	Chrs	operon
PcaQ	BN406_05214	pSymB	BN406_04029	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04030	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04031	pSymA	operon
PcaQ	BN406_05214	pSymB	BN406_04199	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04209	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04259	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04273	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04274	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04280	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04308	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_04309	pSymA	regulated
PcaQ	BN406_05214	pSymB	BN406_05187	pSymB	regulated
PcaQ	BN406_05214	pSymB	BN406_05188	pSymB	regulated
PcaQ	BN406_05214	pSymB	BN406_05189	pSymB	operon
PcaQ	BN406_05214	pSymB	BN406_05190	pSymB	operon
PcaQ	BN406_05214	pSymB	BN406_05215	pSymB	regulated
PcaQ	BN406_05214	pSymB	BN406_05216	pSymB	operon
PcaQ	BN406_05214	pSymB	BN406_05217	pSymB	operon
PcaQ	BN406_05214	pSymB	BN406_05218	pSymB	operon
PcaQ	BN406_05214	pSymB	BN406_05219	pSymB	operon
PcaQ	BN406_05214	pSymB	BN406_05226	pSymB	regulated
PcaQ	BN406_05214	pSymB	BN406_05983	pSymB	regulated
PcaQ	BN406_05214	pSymB	BN406_05984	pSymB	regulated
PcaQ	BN406_05214	pSymB	BN406_06647	pRm41a	regulated
PcaQ	BN406_05214	pSymB	BN406_06648	pRm41a	regulated
PckR	BN406_02723	Chrs	BN406_00163	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00164	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00310	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00311	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00312	Chrs	operon
PckR	BN406_02723	Chrs	BN406_00313	Chrs	operon
PckR	BN406_02723	Chrs	BN406_00314	Chrs	operon
PckR	BN406_02723	Chrs	BN406_00315	Chrs	operon
PckR	BN406_02723	Chrs	BN406_00319	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00324	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00415	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00416	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00691	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00692	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00704	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00705	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00796	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_00827	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01268	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01364	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01532	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01533	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01660	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01661	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01963	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01964	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_01965	Chrs	operon
PckR	BN406_02723	Chrs	BN406_02026	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02027	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02028	Chrs	operon
PckR	BN406_02723	Chrs	BN406_02176	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02177	Chrs	operon
PckR	BN406_02723	Chrs	BN406_02334	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02335	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02624	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02625	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02635	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02648	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02649	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02650	Chrs	operon
PckR	BN406_02723	Chrs	BN406_02714	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02740	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02741	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02742	Chrs	operon
PckR	BN406_02723	Chrs	BN406_02743	Chrs	operon
PckR	BN406_02723	Chrs	BN406_02807	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02808	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02912	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02928	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_02929	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03114	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03115	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03178	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03179	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03180	Chrs	operon
PckR	BN406_02723	Chrs	BN406_03181	Chrs	operon
PckR	BN406_02723	Chrs	BN406_03291	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03292	Chrs	operon
PckR	BN406_02723	Chrs	BN406_03293	Chrs	operon
PckR	BN406_02723	Chrs	BN406_03294	Chrs	operon
PckR	BN406_02723	Chrs	BN406_03295	Chrs	operon
PckR	BN406_02723	Chrs	BN406_03470	Chrs	regulated
PckR	BN406_02723	Chrs	BN406_03827	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_04008	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_04009	pSymA	operon
PckR	BN406_02723	Chrs	BN406_04010	pSymA	operon
PckR	BN406_02723	Chrs	BN406_04029	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_04030	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_04031	pSymA	operon
PckR	BN406_02723	Chrs	BN406_04308	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_04309	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_04951	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_05037	pSymA	regulated
PckR	BN406_02723	Chrs	BN406_05112	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_05113	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_05114	pSymB	operon
PckR	BN406_02723	Chrs	BN406_05318	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_05319	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_05320	pSymB	operon
PckR	BN406_02723	Chrs	BN406_05321	pSymB	operon
PckR	BN406_02723	Chrs	BN406_05880	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_05983	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_05984	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_06347	pSymB	regulated
PckR	BN406_02723	Chrs	BN406_06348	pSymB	regulated
RbtR	BN406_06202	pSymB	BN406_05687	pSymB	regulated
RbtR	BN406_06202	pSymB	BN406_06201	pSymB	regulated
RctR	BN406_04029	pSymA	BN406_04308	pSymA	regulated
RctR	BN406_04029	pSymA	BN406_04309	pSymA	regulated
RctR	BN406_04029	pSymA	BN406_05983	pSymB	regulated
RctR	BN406_04029	pSymA	BN406_05984	pSymB	regulated
RirA	BN406_00355	Chrs	BN406_00354	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_00593	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_00633	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_00634	Chrs	operon
RirA	BN406_00355	Chrs	BN406_00896	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01242	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01243	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01478	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01479	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01704	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01705	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01730	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01731	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01757	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01758	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01762	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01763	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_01764	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01765	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01766	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01767	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01768	Chrs	operon
RirA	BN406_00355	Chrs	BN406_01779	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02046	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02047	Chrs	operon
RirA	BN406_00355	Chrs	BN406_02093	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02231	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02232	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02236	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02237	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02273	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02275	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02276	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02277	Chrs	operon
RirA	BN406_00355	Chrs	BN406_02278	Chrs	operon
RirA	BN406_00355	Chrs	BN406_02279	Chrs	operon
RirA	BN406_00355	Chrs	BN406_02928	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02929	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_02968	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_03136	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_03137	Chrs	regulated
RirA	BN406_00355	Chrs	BN406_03138	Chrs	operon
RirA	BN406_00355	Chrs	BN406_03139	Chrs	operon
